cluster,Planck_mass,CNN_mass,err+,err-,redshift
PSZ2G305.88-44.56.fits,14.755030228606666,14.753779999999999,0.06506729,0.055728912,0.30000001192092896
PSZ2G306.02+34.47.fits,14.698655033938198,14.730495000000001,0.064331055,0.054854393,0.2212000042200089
PSZ2G306.22-53.56.fits,14.713538733784395,14.750746,0.063643456,0.055541992000000005,0.5971289873123169
PSZ2G306.50+38.50.fits,14.631010238041945,14.724020000000001,0.064297676,0.05488777,0.1288000047206879
PSZ2G306.66+61.06.fits,14.64805395312237,14.353968,0.08079243,0.0770483,0.08449999988079071
PSZ2G306.77+58.61.fits,14.70536608405711,14.724255,0.06453228,0.054653167999999995,0.08449999988079071
PSZ2G307.56-10.74.fits,14.88904826005182,14.882959,0.06378651,0.053788185,0.25
PSZ2G307.72-77.87.fits,14.780722967905293,14.808882,0.06701851,0.05538845,0.453000009059906
PSZ2G308.33-20.21.fits,15.013624979335264,15.280094,0.24510002,0.07863331,0.4799999892711639
PSZ2G308.44+24.24.fits,14.798380060455177,14.866348,0.064891815,0.05429268,0.255299985408783
PSZ2G308.64+60.26.fits,14.346806377393465,14.354439000000001,0.08126354,0.07818699,0.08470000326633452
PSZ2G308.85-50.61.fits,14.481490942188296,14.539728,0.07489014,0.08617115,0.1598999947309494
PSZ2G309.39+13.26.fits,14.756703273467613,14.844088000000001,0.06679058,0.05400467,0.2800000011920929
PSZ2G309.43-72.86.fits,14.764971208509904,14.790306,0.06615925,0.056246758,0.3499999940395355
PSZ2G309.49+37.31.fits,14.827145966434026,14.877367000000001,0.064637184,0.052937508,0.2439000010490417
PSZ2G311.62-42.31.fits,14.290230063517473,14.268217000000002,0.08362484,0.07582569,0.09839999675750732
PSZ2G311.91-78.80.fits,14.561908004378298,14.734058,0.063061714,0.056123734,0.2193450033664703
PSZ2G311.98+30.71.fits,14.679985567969409,14.690294,0.06761646,0.056401253,0.04800000041723251
PSZ2G312.62+35.05.fits,14.460643438708615,14.520620000000001,0.079940796,0.09078312,0.045800000429153435
PSZ2G312.63-66.40.fits,14.549357414301722,14.575135999999999,0.07647514,0.08297539,0.1448000073432922
PSZ2G312.94+55.38.fits,14.583537570350824,14.543594,0.073924065,0.08552647,0.1891999989748001
PSZ2G313.00-30.01.fits,14.574584695203777,14.789554999999998,0.06701851,0.055387497,0.1379999965429306
PSZ2G313.33+30.29.fits,14.387923438491454,14.729345,0.06318092,0.05600452400000001,0.04899999871850014
PSZ2G313.33+61.13.fits,14.942949128085425,14.95677,0.06511974,0.060507774,0.1832000017166138
PSZ2G313.55+41.93.fits,14.606740745307937,14.581311999999999,0.076208115,0.08324146,0.1925999969244003
PSZ2G313.84+19.21.fits,14.825712916036837,14.831068,0.06665611,0.05414009,0.2824999988079071
PSZ2G313.88-17.11.fits,14.904448891214585,14.931566,0.06407547,0.056720734,0.1529999971389771
PSZ2G314.26-55.35.fits,14.35432490917351,14.315121,0.08221054,0.078850746,0.09889999777078627
PSZ2G314.46+13.54.fits,14.723045684417038,14.835474,0.067840576,0.05456543,0.07400000095367433
PSZ2G314.96+10.06.fits,14.834504102006807,14.912603,0.06443977,0.054745674,0.0966000035405159
PSZ2G315.36+38.54.fits,14.589241477374207,14.641326999999999,0.08146286,0.07315636,0.1263999938964844
PSZ2G315.56-37.04.fits,14.755289733081725,14.747015,0.064743996,0.056051254,0.2329999953508377
PSZ2G315.68-18.04.fits,14.80781173944292,14.958254,0.064992905,0.060634613,0.1049999967217445
PSZ2G316.31+28.53.fits,14.665364377791285,14.869235999999999,0.06455898,0.05301571,0.03909999877214432
PSZ2G317.52+59.94.fits,14.706263958856368,14.732763,0.06337738,0.055808067,0.3155508935451508
PSZ2G317.58-17.82.fits,14.313691449740553,14.293370999999999,0.08300972,0.07805157,0.0689999982714653
PSZ2G318.05-58.88.fits,14.70148087760252,14.776955,0.0656929,0.056713104,0.5299999713897705
PSZ2G318.14-29.57.fits,14.769902660313821,14.864158999999999,0.06592369,0.053261757,0.2169999927282333
PSZ2G318.25+73.24.fits,14.787178271909909,14.810625,0.06715107,0.055254936,0.4255000054836273
PSZ2G318.62+58.55.fits,14.645279540888696,14.788951999999998,0.06641579,0.05599022,0.2195950448513031
PSZ2G319.19-48.59.fits,14.744051141787965,14.806713,0.068071365,0.05594635,0.5297999978065491
PSZ2G319.27-19.57.fits,14.662483840212493,14.785355,0.06604004,0.05636692,0.2599999904632568
PSZ2G319.41-27.54.fits,14.352137324611732,14.305601000000001,0.082354546,0.07870674,0.07259999960660933
PSZ2G321.98-47.96.fits,14.604566479031757,14.604251999999999,0.07982063,0.082850456,0.09399999678134917
PSZ2G322.63-49.15.fits,14.667583563307831,14.809372,0.0675087,0.054898262,0.2111999988555908
PSZ2G322.77+59.52.fits,14.508683790607344,14.413965,0.09891319,0.081474304,0.0851999968290329
PSZ2G323.08-63.98.fits,14.659850187986462,14.712851,0.06440258,0.054782867,0.319599986076355
PSZ2G323.30+63.66.fits,14.807857318914133,14.868292000000002,0.0652256,0.053959846,0.2590000033378601
PSZ2G323.39+81.61.fits,14.26933557854475,14.275837,0.08319187,0.077869415,0.06430000066757202
PSZ2G324.04+48.79.fits,15.042553196707114,15.098015,0.04691409999999999,0.06743908,0.4515999853610992
PSZ2G324.54-44.97.fits,14.477596330189595,14.325312,0.08112717,0.078323364,0.09510000050067903
PSZ2G324.59-11.52.fits,14.899788476195605,15.013820999999998,0.057745934000000006,0.074323654,0.050799999386072166
PSZ2G324.69+62.17.fits,14.74880784188805,14.811017999999999,0.06754398,0.054862022,0.35929936170578003
PSZ2G324.99-49.26.fits,14.777696834789213,14.852192,0.06684208,0.053954124000000006,0.5799999833106995
PSZ2G325.17-07.05.fits,14.37950594108196,14.626068,0.08230972,0.07714081,0.01569999940693378
PSZ2G325.70+17.34.fits,14.879095096012833,14.888634,0.064629555,0.052945137,0.3154999911785126
PSZ2G325.99-59.48.fits,14.749358336121507,14.815933,0.06762695,0.054779053,0.4020000100135803
PSZ2G326.01+17.21.fits,14.326347559275217,14.464012,0.115138054,0.10551548,0.06199999898672104
PSZ2G326.71+50.30.fits,14.606649262212224,14.753310999999998,0.06459808,0.05619812,0.2020999938249588
PSZ2G327.29+09.99.fits,14.472527271717825,14.562349,0.074962616,0.084487915,0.05799999833106995
PSZ2G327.53+25.88.fits,14.74163396483993,14.778475,0.0656023,0.056803703,0.3037999868392944
PSZ2G328.24+18.21.fits,14.544378683183815,14.611416,0.08215332,0.08051872,0.1150000020861626
PSZ2G328.31-09.71.fits,14.793420484355698,14.895256,0.06480884599999999,0.052765846,0.1480000019073486
PSZ2G328.58-25.25.fits,14.582506226746974,14.570772,0.07533264,0.08411789,0.1797000020742416
PSZ2G329.36-09.90.fits,14.564569148787838,14.780331,0.06584739999999999,0.05655861,0.04800000041723251
PSZ2G329.53-54.73.fits,14.506433292832902,14.556239999999999,0.07368469,0.08415508,0.1527999937534332
PSZ2G329.57-17.96.fits,14.533959079538713,14.633970000000001,0.08215904,0.07568073,0.1330000013113022
PSZ2G330.53-40.56.fits,14.568403201687332,14.676962,0.07038975,0.060070038,0.2169999927282333
PSZ2G331.10+40.81.fits,14.77726438958824,14.743412,0.06436252599999999,0.056433678,0.2991999983787537
PSZ2G331.12+62.31.fits,14.390155604830605,14.342595999999999,0.08069420000000001,0.07875538,0.07649999856948853
PSZ2G331.96-45.74.fits,14.318988950051107,14.445317999999999,0.11254978,0.100050926,0.07500000298023224
PSZ2G332.23-46.37.fits,14.761241163265247,14.756819,0.064884186,0.055911064,0.09799999743700027
PSZ2G332.29-23.57.fits,13.89491158141657,14.264372,0.08300114,0.076449394,0.014600000344216818
PSZ2G332.36+62.19.fits,14.774350414365475,14.731164999999999,0.06338978,0.05579567,0.376444935798645
PSZ2G332.87-19.26.fits,14.772149151563607,14.852875,0.065914154,0.053271294000000004,0.1469999998807907
PSZ2G333.59+73.19.fits,14.612264705878921,14.740155999999999,0.06432819,0.05646801,0.2039999961853027
PSZ2G333.89-43.60.fits,14.823405277780758,14.875919,0.06479931,0.05277443,0.3179999887943268
PSZ2G335.58-46.44.fits,14.621841902363643,14.611661999999999,0.08078861,0.08188343,0.07599999755620956
PSZ2G336.01-51.27.fits,14.309189925540151,14.276485000000001,0.08384037,0.07722092,0.07909999787807465
PSZ2G336.60-55.43.fits,14.631405903206645,14.542595,0.07453537,0.08491516,0.096500001847744
PSZ2G336.95-45.75.fits,14.393320624103104,14.578987,0.07710457,0.08395672,0.07599999755620956
PSZ2G337.12-66.02.fits,14.852519279197669,14.906173999999998,0.06445217,0.05312252,0.5472609996795654
PSZ2G337.14-25.98.fits,14.818550183961552,14.910217000000001,0.06366444,0.053910255,0.2599999904632568
PSZ2G339.47+63.56.fits,14.399023671095474,14.386969,0.08802318599999999,0.077869415,0.07880000025033951
PSZ2G339.63-69.34.fits,14.947528824117448,14.964139999999999,0.06443691,0.06280136,0.5960000157356262
PSZ2G340.36+60.58.fits,14.989016807154751,15.082689000000002,0.046084404,0.07149029,0.2527999877929688
PSZ2G340.46-52.20.fits,14.404091473765018,14.579154999999998,0.07566166,0.08378887,0.1019999980926514
PSZ2G340.88-33.36.fits,14.847316839858346,14.931505,0.064014435,0.05678177,0.05559999868273735
PSZ2G340.94+35.07.fits,14.89185482979202,14.993114000000002,0.06119919,0.07087135,0.2356999963521957
PSZ2G341.16+34.81.fits,14.87046340850843,14.886505,0.06411075599999999,0.053462982,0.3899999856948853
PSZ2G341.19-36.12.fits,14.759241034272714,14.81918,0.0676527,0.054754257,0.2840000092983246
PSZ2G341.44-40.19.fits,14.678136290844954,14.750975,0.06387234,0.05531311,0.25
PSZ2G341.69+50.67.fits,14.737494221579304,14.748999,0.06350708,0.055678368,0.3300000131130219
PSZ2G342.33-34.93.fits,14.824646071866743,14.892064999999999,0.06483936,0.05273533,0.2319999933242798
PSZ2G342.51-50.97.fits,14.374546433090803,14.550072,0.07395935,0.08549118,0.1064999997615814
PSZ2G342.62-39.60.fits,14.478492424792291,14.565135999999999,0.07452774,0.083312035,0.1389999985694885
PSZ2G342.82-30.48.fits,14.511158714275147,14.330545,0.08152866,0.07792187,0.059999998658895486
PSZ2G343.33+83.19.fits,14.764241136681726,14.746027,0.06375599,0.05542946,0.2797335386276245
PSZ2G344.99-81.88.fits,14.162775323020675,14.266159,0.08317757,0.076272964,0.04910000041127205
PSZ2G345.32-59.97.fits,14.70695484407917,14.749032999999999,0.06354141,0.055644035,0.2700000107288361
PSZ2G345.38-39.32.fits,14.257185933574624,14.293076999999998,0.08271599,0.07834529999999999,0.04483100026845932
PSZ2G345.82-34.29.fits,14.26491669277709,14.242504,0.082071304,0.07093716,0.05050000175833702
PSZ2G346.30-30.35.fits,14.469712989900474,14.562872,0.07387447,0.0839653,0.1068999990820885
PSZ2G346.36-77.71.fits,14.391722595612922,14.582720000000002,0.07761574,0.083444595,0.1200829967856407
PSZ2G346.61+35.06.fits,14.947471801924493,15.039582999999999,0.04968548,0.07594204,0.2225999981164932
PSZ2G346.86-45.38.fits,14.306945421165752,14.298976999999999,0.08378315,0.07888889,0.07959999889135361
PSZ2G347.17-27.36.fits,14.856463314066104,14.911619,0.06506634,0.05411911,0.2371000051498413
PSZ2G347.27-52.46.fits,14.534333036037701,14.695826,0.06670475,0.055701256,0.239999994635582
PSZ2G347.58-35.35.fits,14.636128756268288,14.749748,0.06425667,0.056539535999999994,0.2199999988079071
PSZ2G348.43-25.50.fits,14.764399340562072,14.843212,0.06752586,0.054880142,0.25
PSZ2G348.46-64.83.fits,14.165644922488607,14.276714000000002,0.08406925,0.076992035,0.05640000104904175
PSZ2G348.90-67.37.fits,14.856960229008825,14.866449,0.064992905,0.05419159,0.3580000102519989
PSZ2G349.12+67.62.fits,14.629106906360702,14.790056,0.06752014,0.05649662,0.24696476757526398
PSZ2G349.46-59.95.fits,15.055348894750106,15.120794,0.051977157999999996,0.06398678,0.3474999964237213
PSZ2G350.12+45.29.fits,14.725490220771572,14.765039000000002,0.06505203,0.05574417,0.2199999988079071
PSZ2G351.76-54.71.fits,14.798569051134914,14.859402,0.06599903,0.053186417,0.6100000143051147
PSZ2G352.05-24.01.fits,14.818096360740675,14.791973,0.066215515,0.05619049,0.7979999780654907
PSZ2G352.28-77.66.fits,14.60223991330504,14.715544,0.063874245,0.05531025,0.1146999970078468
PSZ2G355.07+46.20.fits,14.82387887786456,14.939836499999998,0.064291954,0.056503295999999995,0.2152999937534332
PSZ2G355.07+55.32.fits,14.631460579567882,14.750907999999999,0.06380558,0.055379868,0.2193918228149414
PSZ2G355.50+54.72.fits,14.042649309388993,14.335089000000002,0.08124065400000001,0.07820988,0.02630000002682209
PSZ2G356.04-49.50.fits,14.221777257042088,14.277035,0.08277893,0.0766716,0.06199999898672104
PSZ2G356.05+70.99.fits,14.469221228668928,14.582481,0.07737732,0.083683014,0.1251000016927719
PSZ2G356.25-76.07.fits,14.392471702441785,14.269075,0.08287239,0.07657814,0.04749999940395355
PSZ2G356.53+28.66.fits,14.469896462906776,14.315628,0.082717896,0.07834339,0.09700000286102296
PSZ2G357.43+69.50.fits,14.752536651158211,14.846279000000001,0.06737137,0.05342388,0.2090000063180923
PSZ2G357.75-41.77.fits,14.189399826338322,14.310595999999999,0.082517624,0.07854366,0.048700001090765
PSZ2G358.21-87.49.fits,14.562037316764501,14.744285999999999,0.06362533599999999,0.055560112,0.1081999987363815
PSZ2G358.34-47.31.fits,14.623933649255948,14.730099,0.063934326,0.05525112,0.2000000029802322
PSZ2G358.94-70.57.fits,14.401963869762607,14.361735999999999,0.082118034,0.0773325,0.09570000320672988
PSZ2G358.98-67.26.fits,14.718062188704042,14.756588,0.0646534,0.056141853,0.1785999983549118
PSZ2G359.07-32.12.fits,14.674041870132976,14.643734,0.08064842,0.07236004,0.1495999991893768
